Stock,Daily mean,Annualized rate of return,Annualized volatility,Sharpe ratio,Cumulative return,Max drawdown,Win rate,Composite score,Cluster_Index
stock_50_HSI,0.0001632741935483,0.0411450967741936,0.6814198821037148,0.0603814151227409,-0.1650049403501056,-0.5823337382515648,0.4354838709677419,0.1532608695652173,8
stock_12_SP100,-0.0003627983870967,-0.0914251935483872,1.0187832191959614,-0.089739595063748,-0.795836626889674,-0.9254892426712674,0.5403225806451613,0.148641304347826,7
stock_100_SP100,-0.0010472419354838,-0.2639049677419353,0.6932543175615339,-0.3806755487224367,-0.5019347606083406,-0.6667236839331322,0.5645161290322581,0.1315217391304347,3
stock_77_HSI,-0.0002823629032258,-0.0711554516129037,0.5461858367884628,-0.1302769988165441,-0.1935542376069284,-0.4215729361809434,0.4314516129032258,0.1296195652173913,2
stock_67_HSI,-0.0005414959677419,-0.1364569838709681,0.4301029991138173,-0.3172658273765205,-0.2012920233364457,-0.3590468745263684,0.4435483870967742,0.127445652173913,2
stock_22_SP100,-0.0008239112903225,-0.2076256451612897,0.3925464876255121,-0.5289198902713502,-0.2448405052128273,-0.3991237595592457,0.4838709677419355,0.1176630434782608,2
stock_32_HSI,-0.0006463508064516,-0.1628804032258059,0.3938677067964225,-0.4135408930846762,-0.21058531617901,-0.3934755774246856,0.4435483870967742,0.1097826086956521,2
stock_71_HSI,-0.0005888548387096,-0.1483914193548388,0.5409225757939926,-0.2743302387352251,-0.252174784257312,-0.5461125609422629,0.4637096774193548,0.10625,3
stock_48_SP100,-0.0011442580645161,-0.2883530322580644,0.5071478356586038,-0.5685778622787514,-0.341711996933622,-0.6278534785705594,0.5201612903225806,0.0959239130434782,3
stock_38_HSI,-0.0007459959677419,-0.1879909838709682,0.5129122555926873,-0.366516849268377,-0.2691798161907877,-0.4942777071620882,0.4435483870967742,0.0896739130434782,3
stock_63_HSI,-0.0010717903225806,-0.2700911612903217,0.4538586114981693,-0.5950997831654256,-0.3078384272745511,-0.542902604861379,0.4919354838709677,0.0894021739130434,3
stock_70_HSI,-0.0010515161290322,-0.2649820645161286,0.7819195139320023,-0.3388866242557697,-0.4332611226396741,-0.7299406949013658,0.4758064516129032,0.0785326086956521,3
stock_47_HSI,-0.0009361249999999,-0.2359034999999986,0.6505655817597072,-0.3626129426673726,-0.3550843557933554,-0.5899003259285597,0.4274193548387097,0.0665760869565217,3
stock_61_HSI,-0.0018440725806451,-0.4647062903225806,0.4106569554496812,-1.1316167525123588,-0.4176048630758922,-0.524875373692119,0.4798387096774194,0.064945652173913,3
stock_79_HSI,-0.0012148911290322,-0.3061525645161286,0.3869174709411699,-0.7912606369813643,-0.3127208930844865,-0.4921798358162311,0.4435483870967742,0.0641304347826087,3
stock_68_HSI,-0.0009406129032258,-0.2370344516129043,0.5429669703768135,-0.4365540899263262,-0.3152258889285397,-0.5506541088862257,0.4233870967741935,0.0630434782608695,3
stock_22_HSI,-0.0013898709677419,-0.3502474838709685,0.4465295158107695,-0.7843770041382807,-0.3582693305971302,-0.5332760255347774,0.4637096774193548,0.0608695652173913,3
stock_69_HSI,-0.0018089354838709,-0.4558517419354853,0.6113993105102064,-0.7455875956992521,-0.4706643471422138,-0.5721844270389779,0.4354838709677419,0.0364130434782608,3
stock_21_HSI,-0.0017012499999999,-0.4287149999999993,0.5377918251445889,-0.7971764908935468,-0.4311556382134116,-0.6030349049829122,0.439516129032258,0.0323369565217391,3
stock_66_HSI,-0.0025351330645161,-0.638853532258064,0.8216765990647988,-0.7774999713819072,-0.622102599839054,-0.7988238018528898,0.4153225806451613,0.0171195652173913,3
