Stock Similarity Group Detection
========================================
Method: Z-score normalized cosine similarity
High similarity threshold: >= 0.9
Low similarity threshold: <= -0.7

High similarity groups (1541 pairs)
----------------------------------------
stock_8_SP100 <-> stock_77_SP100: -0.758086
stock_72_HSI <-> stock_29_HSI: -0.757943
stock_25_SP100 <-> stock_35_HSI: -0.757923
stock_99_SP100 <-> stock_20_HSI: -0.757872
stock_23_SP100 <-> stock_6_HSI: -0.757812
stock_78_HSI <-> stock_75_SP100: -0.757409
stock_60_HSI <-> stock_48_SP100: -0.757379
stock_28_SP100 <-> stock_14_HSI: -0.757223
stock_57_HSI <-> stock_93_SP100: -0.757214
stock_23_SP100 <-> stock_6_SP100: -0.757118
stock_3_SP100 <-> stock_69_HSI: -0.756975
stock_7_SP100 <-> stock_79_HSI: -0.756833
stock_59_HSI <-> stock_31_HSI: -0.756802
stock_35_SP100 <-> stock_61_HSI: -0.756684
stock_54_HSI <-> stock_95_SP100: -0.756613
stock_94_SP100 <-> stock_12_SP100: -0.756591
stock_41_SP100 <-> stock_70_HSI: -0.756539
stock_33_SP100 <-> stock_24_HSI: -0.756366
stock_96_SP100 <-> stock_12_SP100: -0.756347
stock_74_SP100 <-> stock_30_HSI: -0.756330
stock_28_SP100 <-> stock_77_HSI: -0.756292
stock_43_SP100 <-> stock_52_HSI: -0.756281
stock_81_SP100 <-> stock_26_HSI: -0.756261
stock_65_SP100 <-> stock_58_HSI: -0.756209
stock_2_HSI <-> stock_35_HSI: -0.756140
stock_9_HSI <-> stock_100_SP100: -0.756028
stock_20_SP100 <-> stock_24_SP100: -0.756016
stock_53_SP100 <-> stock_45_HSI: -0.755907
stock_58_SP100 <-> stock_56_HSI: -0.755736
stock_70_SP100 <-> stock_26_HSI: -0.755726
stock_74_SP100 <-> stock_41_HSI: -0.755513
stock_42_HSI <-> stock_33_HSI: -0.755240
stock_21_SP100 <-> stock_76_SP100: -0.755230
stock_59_HSI <-> stock_67_HSI: -0.755229
stock_58_SP100 <-> stock_21_HSI: -0.755135
stock_52_HSI <-> stock_93_SP100: -0.754662
stock_82_SP100 <-> stock_12_SP100: -0.754643
stock_34_HSI <-> stock_29_SP100: -0.754560
stock_9_HSI <-> stock_28_HSI: -0.754557
stock_15_HSI <-> stock_45_HSI: -0.754354
stock_89_SP100 <-> stock_6_HSI: -0.754326
stock_46_SP100 <-> stock_18_HSI: -0.754276
stock_16_SP100 <-> stock_41_HSI: -0.754226
stock_18_SP100 <-> stock_41_HSI: -0.754190
stock_35_SP100 <-> stock_12_SP100: -0.753686
stock_38_SP100 <-> stock_100_SP100: -0.753582
stock_4_SP100 <-> stock_40_HSI: -0.753581
stock_5_SP100 <-> stock_8_HSI: -0.753411
stock_74_HSI <-> stock_20_HSI: -0.753395
stock_62_SP100 <-> stock_58_HSI: -0.753376
stock_48_HSI <-> stock_75_HSI: -0.753300
stock_50_SP100 <-> stock_55_HSI: -0.753269
stock_1_SP100 <-> stock_63_HSI: -0.753160
stock_76_HSI <-> stock_31_SP100: -0.753113
stock_39_SP100 <-> stock_18_HSI: -0.753052
stock_86_SP100 <-> stock_3_HSI: -0.752813
stock_3_SP100 <-> stock_40_HSI: -0.752776
stock_20_SP100 <-> stock_91_SP100: -0.752751
stock_17_SP100 <-> stock_28_HSI: -0.752741
stock_87_SP100 <-> stock_12_SP100: -0.752673
stock_41_SP100 <-> stock_50_HSI: -0.752610
stock_13_SP100 <-> stock_41_HSI: -0.752419
stock_65_SP100 <-> stock_50_HSI: -0.752229
stock_1_SP100 <-> stock_25_HSI: -0.752210
stock_54_HSI <-> stock_30_HSI: -0.751700
stock_7_SP100 <-> stock_22_HSI: -0.751562
stock_87_SP100 <-> stock_24_HSI: -0.751531
stock_16_SP100 <-> stock_20_HSI: -0.751473
stock_12_HSI <-> stock_47_HSI: -0.751429
stock_46_SP100 <-> stock_70_HSI: -0.751378
stock_99_SP100 <-> stock_64_HSI: -0.751118
stock_5_HSI <-> stock_6_HSI: -0.751070
stock_96_SP100 <-> stock_65_HSI: -0.751052
stock_37_HSI <-> stock_19_SP100: -0.751026
stock_86_SP100 <-> stock_28_HSI: -0.750887
stock_78_SP100 <-> stock_32_SP100: -0.750797
stock_37_HSI <-> stock_67_HSI: -0.750710
stock_38_SP100 <-> stock_67_HSI: -0.750695
stock_7_SP100 <-> stock_83_HSI: -0.750681
stock_10_SP100 <-> stock_55_HSI: -0.750496
stock_79_SP100 <-> stock_79_HSI: -0.750329
stock_44_HSI <-> stock_71_HSI: -0.750273
stock_54_SP100 <-> stock_79_HSI: -0.750134
stock_37_HSI <-> stock_95_SP100: -0.750063
stock_16_SP100 <-> stock_95_SP100: -0.750062
stock_37_SP100 <-> stock_57_HSI: -0.749994
stock_68_SP100 <-> stock_57_HSI: -0.749973
stock_43_HSI <-> stock_80_HSI: -0.749949
stock_73_HSI <-> stock_51_SP100: -0.749827
stock_27_SP100 <-> stock_24_SP100: -0.749757
stock_94_SP100 <-> stock_28_HSI: -0.749639
stock_15_HSI <-> stock_30_SP100: -0.749493
stock_53_SP100 <-> stock_4_HSI: -0.749469
stock_96_SP100 <-> stock_77_HSI: -0.749299
stock_80_SP100 <-> stock_30_HSI: -0.749044
stock_82_SP100 <-> stock_33_HSI: -0.749015
stock_28_SP100 <-> stock_68_HSI: -0.748812
stock_41_SP100 <-> stock_35_HSI: -0.748648
stock_65_SP100 <-> stock_30_HSI: -0.748631
stock_13_SP100 <-> stock_100_SP100: -0.748345
stock_44_HSI <-> stock_53_HSI: -0.748293
stock_16_HSI <-> stock_26_SP100: -0.748156
stock_61_SP100 <-> stock_57_HSI: -0.748148
stock_56_SP100 <-> stock_4_HSI: -0.748036
stock_36_SP100 <-> stock_52_HSI: -0.747959
stock_54_SP100 <-> stock_56_HSI: -0.747951
stock_72_HSI <-> stock_61_HSI: -0.747759
stock_46_SP100 <-> stock_47_HSI: -0.747735
stock_3_SP100 <-> stock_91_SP100: -0.747655
stock_5_SP100 <-> stock_64_HSI: -0.747327
stock_17_SP100 <-> stock_71_SP100: -0.747311
stock_50_SP100 <-> stock_64_HSI: -0.747223
stock_49_HSI <-> stock_73_SP100: -0.747163
stock_73_HSI <-> stock_77_SP100: -0.746873
stock_78_SP100 <-> stock_20_HSI: -0.746599
stock_90_SP100 <-> stock_33_HSI: -0.746500
stock_63_SP100 <-> stock_46_HSI: -0.746241
stock_4_SP100 <-> stock_66_HSI: -0.746072
stock_89_SP100 <-> stock_80_HSI: -0.746050
stock_17_HSI <-> stock_45_HSI: -0.745880
stock_18_SP100 <-> stock_30_SP100: -0.745853
stock_21_SP100 <-> stock_71_SP100: -0.745488
stock_88_SP100 <-> stock_76_SP100: -0.745482
stock_86_SP100 <-> stock_24_SP100: -0.745470
stock_64_SP100 <-> stock_23_HSI: -0.745377
stock_38_SP100 <-> stock_80_HSI: -0.745348
stock_4_SP100 <-> stock_68_HSI: -0.745285
stock_15_HSI <-> stock_39_HSI: -0.745193
stock_46_SP100 <-> stock_40_HSI: -0.745076
stock_25_SP100 <-> stock_30_HSI: -0.745015
stock_36_HSI <-> stock_71_SP100: -0.744901
stock_11_SP100 <-> stock_12_SP100: -0.744753
stock_44_HSI <-> stock_65_HSI: -0.744744
stock_92_SP100 <-> stock_58_HSI: -0.744532
stock_4_SP100 <-> stock_62_HSI: -0.744356
stock_12_HSI <-> stock_38_HSI: -0.744211
stock_2_HSI <-> stock_11_HSI: -0.744154
stock_87_SP100 <-> stock_100_SP100: -0.744127
stock_2_HSI <-> stock_58_HSI: -0.744125
stock_17_HSI <-> stock_6_HSI: -0.744113
stock_15_SP100 <-> stock_64_HSI: -0.743940
stock_3_SP100 <-> stock_21_HSI: -0.743815
stock_42_HSI <-> stock_29_SP100: -0.743667
stock_53_SP100 <-> stock_66_HSI: -0.743530
stock_63_SP100 <-> stock_70_HSI: -0.743525
stock_82_SP100 <-> stock_26_SP100: -0.743438
stock_42_SP100 <-> stock_52_HSI: -0.743397
stock_58_SP100 <-> stock_40_HSI: -0.743227
stock_5_SP100 <-> stock_75_HSI: -0.743136
stock_74_SP100 <-> stock_35_HSI: -0.743133
stock_10_SP100 <-> stock_95_SP100: -0.743080
stock_44_HSI <-> stock_4_HSI: -0.743070
stock_12_HSI <-> stock_75_HSI: -0.743015
stock_10_HSI <-> stock_3_HSI: -0.742932
stock_60_HSI <-> stock_65_HSI: -0.742911
stock_74_HSI <-> stock_61_HSI: -0.742906
stock_38_SP100 <-> stock_32_HSI: -0.742859
stock_81_HSI <-> stock_32_SP100: -0.742751
stock_54_SP100 <-> stock_48_SP100: -0.742647
stock_21_SP100 <-> stock_28_HSI: -0.742637
stock_15_HSI <-> stock_83_SP100: -0.742578
stock_63_SP100 <-> stock_31_HSI: -0.742480
stock_60_HSI <-> stock_6_HSI: -0.742319
stock_58_SP100 <-> stock_70_HSI: -0.742259
stock_59_HSI <-> stock_29_SP100: -0.741944
stock_73_HSI <-> stock_33_HSI: -0.741915
stock_37_HSI <-> stock_24_HSI: -0.741905
stock_15_HSI <-> stock_55_HSI: -0.741870
stock_55_SP100 <-> stock_3_HSI: -0.741799
stock_44_SP100 <-> stock_91_SP100: -0.741701
stock_79_SP100 <-> stock_56_HSI: -0.741679
stock_79_SP100 <-> stock_83_HSI: -0.741549
stock_61_SP100 <-> stock_69_HSI: -0.741441
stock_45_SP100 <-> stock_26_SP100: -0.741421
stock_34_HSI <-> stock_21_HSI: -0.741152
stock_5_HSI <-> stock_6_SP100: -0.741079
stock_81_HSI <-> stock_38_HSI: -0.740974
stock_9_HSI <-> stock_25_HSI: -0.740835
stock_81_SP100 <-> stock_14_SP100: -0.740811
stock_28_SP100 <-> stock_4_HSI: -0.740783
stock_99_SP100 <-> stock_55_HSI: -0.740716
stock_67_SP100 <-> stock_28_HSI: -0.740487
stock_38_SP100 <-> stock_79_HSI: -0.740484
stock_62_SP100 <-> stock_27_HSI: -0.740430
stock_27_SP100 <-> stock_95_SP100: -0.740238
stock_69_SP100 <-> stock_20_HSI: -0.740104
stock_1_SP100 <-> stock_91_SP100: -0.739940
stock_70_SP100 <-> stock_83_SP100: -0.739901
stock_3_SP100 <-> stock_32_HSI: -0.739781
stock_20_SP100 <-> stock_20_HSI: -0.739495
stock_7_SP100 <-> stock_80_HSI: -0.739425
stock_72_HSI <-> stock_22_SP100: -0.739184
stock_44_HSI <-> stock_75_HSI: -0.739026
stock_78_SP100 <-> stock_22_HSI: -0.738802
stock_49_SP100 <-> stock_52_HSI: -0.738766
stock_15_HSI <-> stock_6_HSI: -0.738524
stock_98_SP100 <-> stock_40_HSI: -0.738512
stock_5_HSI <-> stock_56_HSI: -0.738308
stock_57_SP100 <-> stock_76_SP100: -0.738262
stock_34_HSI <-> stock_31_HSI: -0.738259
stock_37_HSI <-> stock_27_HSI: -0.738214
stock_59_SP100 <-> stock_58_HSI: -0.738205
stock_79_SP100 <-> stock_22_HSI: -0.738172
stock_58_SP100 <-> stock_79_HSI: -0.737971
stock_68_SP100 <-> stock_65_HSI: -0.737869
stock_51_HSI <-> stock_66_SP100: -0.737526
stock_81_HSI <-> stock_48_SP100: -0.737369
stock_88_SP100 <-> stock_24_HSI: -0.737034
stock_78_SP100 <-> stock_79_HSI: -0.736956
stock_78_HSI <-> stock_60_SP100: -0.736955
stock_88_SP100 <-> stock_66_SP100: -0.736829
stock_1_SP100 <-> stock_29_HSI: -0.736779
stock_59_SP100 <-> stock_11_HSI: -0.736766
stock_37_HSI <-> stock_56_HSI: -0.736700
stock_79_SP100 <-> stock_80_HSI: -0.736495
stock_61_SP100 <-> stock_67_HSI: -0.736354
stock_62_SP100 <-> stock_19_SP100: -0.736258
stock_44_SP100 <-> stock_28_HSI: -0.736256
stock_5_SP100 <-> stock_4_HSI: -0.735924
stock_17_HSI <-> stock_30_HSI: -0.735801
stock_16_HSI <-> stock_32_HSI: -0.735799
stock_16_HSI <-> stock_33_HSI: -0.735690
stock_18_SP100 <-> stock_20_HSI: -0.735673
stock_39_SP100 <-> stock_71_SP100: -0.735660
stock_18_SP100 <-> stock_91_SP100: -0.735654
stock_37_HSI <-> stock_77_HSI: -0.735457
stock_43_HSI <-> stock_6_SP100: -0.735445
stock_5_HSI <-> stock_83_SP100: -0.735316
stock_68_SP100 <-> stock_83_SP100: -0.735270
stock_59_HSI <-> stock_40_SP100: -0.735200
stock_49_SP100 <-> stock_35_HSI: -0.735088
stock_97_SP100 <-> stock_58_HSI: -0.735040
stock_20_SP100 <-> stock_55_HSI: -0.734878
stock_42_HSI <-> stock_21_HSI: -0.734797
stock_46_SP100 <-> stock_77_HSI: -0.734725
stock_17_HSI <-> stock_23_HSI: -0.734615
stock_77_SP100 <-> stock_64_HSI: -0.734251
stock_43_HSI <-> stock_93_SP100: -0.734240
stock_46_SP100 <-> stock_52_HSI: -0.734214
stock_48_HSI <-> stock_70_HSI: -0.733917
stock_36_HSI <-> stock_31_SP100: -0.733825
stock_18_SP100 <-> stock_76_SP100: -0.733813
stock_72_HSI <-> stock_33_HSI: -0.733808
stock_68_SP100 <-> stock_4_HSI: -0.733802
stock_10_HSI <-> stock_71_SP100: -0.733684
stock_16_HSI <-> stock_56_HSI: -0.733507
stock_99_SP100 <-> stock_91_SP100: -0.733418
stock_16_HSI <-> stock_67_HSI: -0.733383
stock_7_SP100 <-> stock_63_HSI: -0.733295
stock_15_SP100 <-> stock_24_SP100: -0.733232
stock_53_SP100 <-> stock_57_HSI: -0.733225
stock_42_HSI <-> stock_100_SP100: -0.733109
stock_59_HSI <-> stock_60_SP100: -0.732824
stock_54_HSI <-> stock_71_SP100: -0.732810
stock_34_HSI <-> stock_69_HSI: -0.732480
stock_21_SP100 <-> stock_40_HSI: -0.732389
stock_38_SP100 <-> stock_6_HSI: -0.732242
stock_47_SP100 <-> stock_3_HSI: -0.732180
stock_94_SP100 <-> stock_57_HSI: -0.732149
stock_78_SP100 <-> stock_29_SP100: -0.732115
stock_60_HSI <-> stock_68_HSI: -0.731912
stock_72_SP100 <-> stock_46_HSI: -0.731734
stock_49_SP100 <-> stock_76_HSI: -0.731293
stock_48_HSI <-> stock_31_HSI: -0.731213
stock_65_SP100 <-> stock_35_HSI: -0.731076
stock_37_SP100 <-> stock_19_HSI: -0.730879
stock_28_SP100 <-> stock_45_HSI: -0.730832
stock_78_SP100 <-> stock_80_HSI: -0.730768
stock_36_HSI <-> stock_93_SP100: -0.730739
stock_61_SP100 <-> stock_21_HSI: -0.730718
stock_59_HSI <-> stock_21_HSI: -0.730665
stock_87_SP100 <-> stock_25_HSI: -0.730611
stock_16_HSI <-> stock_24_HSI: -0.730593
stock_74_HSI <-> stock_22_SP100: -0.730547
stock_2_SP100 <-> stock_58_HSI: -0.730526
stock_77_SP100 <-> stock_58_HSI: -0.730343
stock_4_SP100 <-> stock_38_HSI: -0.730212
stock_7_SP100 <-> stock_56_HSI: -0.729992
stock_90_SP100 <-> stock_26_SP100: -0.729832
stock_99_SP100 <-> stock_4_HSI: -0.729705
stock_97_SP100 <-> stock_45_HSI: -0.729552
stock_57_SP100 <-> stock_3_HSI: -0.729528
stock_90_SP100 <-> stock_58_HSI: -0.729439
stock_97_SP100 <-> stock_47_HSI: -0.729404
stock_88_SP100 <-> stock_79_HSI: -0.729251
stock_10_SP100 <-> stock_33_HSI: -0.729245
stock_57_SP100 <-> stock_12_SP100: -0.729226
stock_81_HSI <-> stock_65_HSI: -0.729190
stock_43_HSI <-> stock_21_HSI: -0.729103
stock_9_HSI <-> stock_50_HSI: -0.728872
stock_77_SP100 <-> stock_28_HSI: -0.728838
stock_50_SP100 <-> stock_4_HSI: -0.728577
stock_70_SP100 <-> stock_31_SP100: -0.728388
stock_16_HSI <-> stock_93_SP100: -0.728377
stock_7_SP100 <-> stock_12_SP100: -0.728139
stock_54_HSI <-> stock_3_HSI: -0.728020
stock_84_SP100 <-> stock_40_HSI: -0.727843
stock_28_SP100 <-> stock_14_SP100: -0.727841
stock_46_SP100 <-> stock_62_HSI: -0.727808
stock_81_HSI <-> stock_6_HSI: -0.727689
stock_67_SP100 <-> stock_3_HSI: -0.727560
stock_74_HSI <-> stock_6_SP100: -0.727448
stock_34_HSI <-> stock_48_SP100: -0.727169
stock_59_SP100 <-> stock_77_HSI: -0.727161
stock_80_SP100 <-> stock_35_HSI: -0.727109
stock_74_HSI <-> stock_14_SP100: -0.727099
stock_54_SP100 <-> stock_8_HSI: -0.727060
stock_54_HSI <-> stock_35_HSI: -0.726945
stock_45_SP100 <-> stock_12_SP100: -0.726558
stock_72_HSI <-> stock_75_SP100: -0.726194
stock_35_SP100 <-> stock_100_SP100: -0.726057
stock_25_SP100 <-> stock_64_HSI: -0.725959
stock_42_HSI <-> stock_32_SP100: -0.725909
stock_9_SP100 <-> stock_25_HSI: -0.725712
stock_72_SP100 <-> stock_50_HSI: -0.725695
stock_78_SP100 <-> stock_60_SP100: -0.725392
stock_78_HSI <-> stock_71_SP100: -0.725194
stock_98_SP100 <-> stock_69_HSI: -0.725092
stock_78_SP100 <-> stock_63_HSI: -0.724991
stock_68_SP100 <-> stock_69_HSI: -0.724672
stock_43_SP100 <-> stock_57_HSI: -0.724623
stock_58_SP100 <-> stock_80_HSI: -0.724214
stock_18_SP100 <-> stock_95_SP100: -0.724197
stock_74_HSI <-> stock_29_HSI: -0.724041
stock_101_SP100 <-> stock_51_HSI: -0.723864
stock_56_SP100 <-> stock_25_HSI: -0.723849
stock_52_SP100 <-> stock_20_HSI: -0.723734
stock_28_SP100 <-> stock_66_SP100: -0.723707
stock_46_SP100 <-> stock_12_SP100: -0.723538
stock_70_SP100 <-> stock_20_HSI: -0.723432
stock_80_SP100 <-> stock_41_HSI: -0.723384
stock_78_HSI <-> stock_9_SP100: -0.723244
stock_73_HSI <-> stock_27_HSI: -0.723210
stock_59_HSI <-> stock_69_HSI: -0.723131
stock_96_SP100 <-> stock_26_SP100: -0.723096
stock_85_SP100 <-> stock_4_HSI: -0.722476
stock_23_SP100 <-> stock_71_SP100: -0.722269
stock_88_SP100 <-> stock_26_SP100: -0.722246
stock_61_SP100 <-> stock_51_HSI: -0.722173
stock_98_SP100 <-> stock_21_HSI: -0.722103
stock_54_HSI <-> stock_48_SP100: -0.722095
stock_80_SP100 <-> stock_3_HSI: -0.722065
stock_59_SP100 <-> stock_47_HSI: -0.722030
stock_86_SP100 <-> stock_12_SP100: -0.721986
stock_1_SP100 <-> stock_14_SP100: -0.721900
stock_74_HSI <-> stock_9_SP100: -0.721745
stock_70_SP100 <-> stock_40_HSI: -0.721697
stock_54_SP100 <-> stock_22_SP100: -0.721428
stock_88_SP100 <-> stock_21_HSI: -0.721397
stock_94_SP100 <-> stock_64_HSI: -0.721369
stock_4_SP100 <-> stock_57_HSI: -0.721331
stock_11_HSI <-> stock_93_SP100: -0.720868
stock_92_SP100 <-> stock_24_HSI: -0.720657
stock_85_SP100 <-> stock_24_HSI: -0.720641
stock_52_SP100 <-> stock_8_HSI: -0.720483
stock_73_HSI <-> stock_40_SP100: -0.720464
stock_43_HSI <-> stock_79_HSI: -0.720338
stock_59_SP100 <-> stock_70_HSI: -0.720320
stock_72_HSI <-> stock_6_SP100: -0.720309
stock_43_HSI <-> stock_24_HSI: -0.720166
stock_42_HSI <-> stock_69_HSI: -0.720154
stock_28_SP100 <-> stock_26_HSI: -0.720077
stock_52_HSI <-> stock_32_SP100: -0.720053
stock_72_SP100 <-> stock_35_HSI: -0.719972
stock_53_SP100 <-> stock_51_HSI: -0.719957
stock_58_SP100 <-> stock_83_HSI: -0.719921
stock_39_SP100 <-> stock_46_HSI: -0.719921
stock_27_SP100 <-> stock_76_SP100: -0.719536
stock_54_SP100 <-> stock_29_HSI: -0.719387
stock_60_HSI <-> stock_32_SP100: -0.719377
stock_42_HSI <-> stock_56_HSI: -0.719322
stock_37_HSI <-> stock_50_HSI: -0.719316
stock_15_SP100 <-> stock_20_HSI: -0.719294
stock_10_HSI <-> stock_37_SP100: -0.719187
stock_37_HSI <-> stock_64_HSI: -0.719058
stock_5_SP100 <-> stock_47_HSI: -0.718910
stock_98_SP100 <-> stock_67_HSI: -0.718873
stock_63_SP100 <-> stock_100_SP100: -0.718751
stock_38_SP100 <-> stock_14_SP100: -0.718731
stock_16_HSI <-> stock_66_HSI: -0.718723
stock_79_SP100 <-> stock_63_HSI: -0.718713
stock_3_SP100 <-> stock_57_HSI: -0.718682
stock_54_HSI <-> stock_50_HSI: -0.718423
stock_89_SP100 <-> stock_14_SP100: -0.718363
stock_1_SP100 <-> stock_61_HSI: -0.717953
stock_64_SP100 <-> stock_50_HSI: -0.717904
stock_86_SP100 <-> stock_20_HSI: -0.717900
stock_87_SP100 <-> stock_71_SP100: -0.717788
stock_17_SP100 <-> stock_40_HSI: -0.717728
stock_34_HSI <-> stock_60_SP100: -0.717422
stock_88_SP100 <-> stock_29_SP100: -0.717247
stock_80_SP100 <-> stock_64_HSI: -0.717216
stock_2_SP100 <-> stock_12_SP100: -0.717200
stock_57_SP100 <-> stock_24_SP100: -0.717097
stock_15_HSI <-> stock_58_HSI: -0.716954
stock_33_SP100 <-> stock_4_HSI: -0.716462
stock_54_HSI <-> stock_70_HSI: -0.716391
stock_56_SP100 <-> stock_71_SP100: -0.716353
stock_97_SP100 <-> stock_65_HSI: -0.716251
stock_20_SP100 <-> stock_4_HSI: -0.716179
stock_97_SP100 <-> stock_11_HSI: -0.716112
stock_23_SP100 <-> stock_25_HSI: -0.716111
stock_25_SP100 <-> stock_55_HSI: -0.716009
stock_43_HSI <-> stock_69_HSI: -0.715809
stock_62_SP100 <-> stock_71_SP100: -0.715807
stock_9_HSI <-> stock_35_HSI: -0.715740
stock_65_SP100 <-> stock_11_HSI: -0.715694
stock_89_SP100 <-> stock_22_SP100: -0.715570
stock_61_SP100 <-> stock_32_HSI: -0.715395
stock_4_SP100 <-> stock_65_HSI: -0.715367
stock_42_HSI <-> stock_32_HSI: -0.715123
stock_28_SP100 <-> stock_62_HSI: -0.715089
stock_60_HSI <-> stock_71_HSI: -0.715026
stock_81_SP100 <-> stock_63_HSI: -0.714975
stock_44_HSI <-> stock_23_HSI: -0.714973
stock_55_SP100 <-> stock_40_HSI: -0.714964
stock_5_SP100 <-> stock_65_HSI: -0.714848
stock_62_SP100 <-> stock_8_HSI: -0.714405
stock_49_SP100 <-> stock_23_HSI: -0.714339
stock_74_SP100 <-> stock_31_HSI: -0.714338
stock_16_HSI <-> stock_38_HSI: -0.714312
stock_88_SP100 <-> stock_69_HSI: -0.714270
stock_33_SP100 <-> stock_30_SP100: -0.714207
stock_12_HSI <-> stock_68_HSI: -0.714080
stock_5_HSI <-> stock_73_SP100: -0.713791
stock_51_HSI <-> stock_31_SP100: -0.713646
stock_53_SP100 <-> stock_12_SP100: -0.713620
stock_74_SP100 <-> stock_100_SP100: -0.713581
stock_10_SP100 <-> stock_4_HSI: -0.713451
stock_97_SP100 <-> stock_19_HSI: -0.713444
stock_38_SP100 <-> stock_22_SP100: -0.713437
stock_53_SP100 <-> stock_69_HSI: -0.713404
stock_38_SP100 <-> stock_29_HSI: -0.713379
stock_44_HSI <-> stock_24_SP100: -0.713195
stock_3_SP100 <-> stock_82_HSI: -0.713084
stock_74_SP100 <-> stock_64_HSI: -0.712993
stock_89_SP100 <-> stock_4_HSI: -0.712853
stock_33_SP100 <-> stock_19_SP100: -0.712632
stock_63_SP100 <-> stock_23_HSI: -0.712572
stock_78_SP100 <-> stock_53_HSI: -0.712519
stock_81_HSI <-> stock_40_SP100: -0.712421
stock_51_HSI <-> stock_40_SP100: -0.712351
stock_63_SP100 <-> stock_66_SP100: -0.712337
stock_49_SP100 <-> stock_28_HSI: -0.712174
stock_44_HSI <-> stock_56_HSI: -0.712165
stock_70_SP100 <-> stock_24_SP100: -0.711712
stock_55_SP100 <-> stock_31_HSI: -0.711651
stock_45_SP100 <-> stock_95_SP100: -0.711574
stock_97_SP100 <-> stock_68_HSI: -0.711246
stock_16_SP100 <-> stock_91_SP100: -0.711234
stock_44_SP100 <-> stock_41_HSI: -0.711179
stock_44_HSI <-> stock_61_HSI: -0.711143
stock_62_SP100 <-> stock_33_HSI: -0.711126
stock_98_SP100 <-> stock_91_SP100: -0.711005
stock_18_SP100 <-> stock_100_SP100: -0.710994
stock_81_HSI <-> stock_68_HSI: -0.710880
stock_17_SP100 <-> stock_95_SP100: -0.710874
stock_28_SP100 <-> stock_63_HSI: -0.710233
stock_39_SP100 <-> stock_30_SP100: -0.710175
stock_36_SP100 <-> stock_75_HSI: -0.709715
stock_8_SP100 <-> stock_31_HSI: -0.709585
stock_53_SP100 <-> stock_21_HSI: -0.709582
stock_5_SP100 <-> stock_55_HSI: -0.709359
stock_8_SP100 <-> stock_26_SP100: -0.709254
stock_38_SP100 <-> stock_56_HSI: -0.709190
stock_72_HSI <-> stock_14_SP100: -0.708930
stock_52_SP100 <-> stock_71_SP100: -0.708900
stock_77_SP100 <-> stock_91_SP100: -0.708875
stock_25_SP100 <-> stock_91_SP100: -0.708789
stock_53_SP100 <-> stock_6_HSI: -0.708760
stock_67_SP100 <-> stock_100_SP100: -0.708438
stock_10_SP100 <-> stock_26_SP100: -0.708240
stock_81_SP100 <-> stock_47_HSI: -0.708225
stock_84_SP100 <-> stock_26_SP100: -0.707994
stock_81_HSI <-> stock_60_SP100: -0.707731
stock_96_SP100 <-> stock_33_HSI: -0.707698
stock_63_SP100 <-> stock_41_HSI: -0.707343
stock_59_SP100 <-> stock_18_HSI: -0.707254
stock_12_HSI <-> stock_64_HSI: -0.707116
stock_62_SP100 <-> stock_100_SP100: -0.707017
stock_13_SP100 <-> stock_28_HSI: -0.706952
stock_90_SP100 <-> stock_30_SP100: -0.706895
stock_68_SP100 <-> stock_21_HSI: -0.706674
stock_82_SP100 <-> stock_4_HSI: -0.706504
stock_15_SP100 <-> stock_12_SP100: -0.706422
stock_98_SP100 <-> stock_32_HSI: -0.706280
stock_75_SP100 <-> stock_25_HSI: -0.706234
stock_84_SP100 <-> stock_26_HSI: -0.706152
stock_89_SP100 <-> stock_61_HSI: -0.706064
stock_44_HSI <-> stock_24_HSI: -0.705672
stock_74_SP100 <-> stock_40_HSI: -0.705605
stock_46_SP100 <-> stock_71_HSI: -0.705594
stock_48_HSI <-> stock_41_HSI: -0.705557
stock_62_SP100 <-> stock_25_HSI: -0.705378
stock_58_SP100 <-> stock_53_HSI: -0.705359
stock_87_SP100 <-> stock_19_SP100: -0.705341
stock_12_HSI <-> stock_79_HSI: -0.705247
stock_87_SP100 <-> stock_27_HSI: -0.705096
stock_59_HSI <-> stock_75_SP100: -0.705034
stock_54_SP100 <-> stock_100_SP100: -0.704945
stock_16_SP100 <-> stock_100_SP100: -0.704876
stock_23_SP100 <-> stock_4_HSI: -0.704843
stock_16_HSI <-> stock_71_HSI: -0.704720
stock_58_SP100 <-> stock_22_HSI: -0.704717
stock_39_SP100 <-> stock_30_HSI: -0.704578
stock_2_SP100 <-> stock_24_HSI: -0.704423
stock_73_HSI <-> stock_19_SP100: -0.704373
stock_42_SP100 <-> stock_57_HSI: -0.704365
stock_90_SP100 <-> stock_100_SP100: -0.704280
stock_15_SP100 <-> stock_55_HSI: -0.704178
stock_69_SP100 <-> stock_76_SP100: -0.704153
stock_11_SP100 <-> stock_55_HSI: -0.704122
stock_60_HSI <-> stock_40_SP100: -0.704098
stock_12_HSI <-> stock_73_SP100: -0.703860
stock_62_SP100 <-> stock_12_SP100: -0.703730
stock_37_HSI <-> stock_65_HSI: -0.703676
stock_78_SP100 <-> stock_83_HSI: -0.703642
stock_72_HSI <-> stock_60_SP100: -0.703544
stock_97_SP100 <-> stock_6_HSI: -0.703526
stock_27_SP100 <-> stock_20_HSI: -0.703420
stock_35_SP100 <-> stock_8_HSI: -0.703414
