Stock,Daily mean,Annualized rate of return,Annualized volatility,Sharpe ratio,Cumulative return,Max drawdown,Win rate,Composite score
stock_39_HSI,0.001040967741935481,0.26232387096774124,0.47300090947780404,0.5545948553404441,0.15735163939653884,-0.3560983574037563,0.5443548387096774,0.40054347826086956
stock_8_HSI,0.0011938064516129046,0.30083922580645195,0.45491028179776644,0.6613155117478574,0.21464139332907806,-0.2946735953632293,0.4475806451612903,0.39918478260869567
stock_41_HSI,0.000655012096774195,0.16506304838709712,0.3068158544012665,0.5379873498037061,0.12315372794445323,-0.2154692337734601,0.4717741935483871,0.37717391304347825
stock_66_SP100,0.00029996774193548527,0.07559187096774228,0.20473959484926302,0.3692098298006102,0.05502806531491,-0.18381376488869844,0.5201612903225806,0.3736413043478261
stock_31_HSI,0.00035276209677419414,0.08889604838709692,0.23505557603644583,0.37819161700428416,0.062338764823694826,-0.16431948859276277,0.47580645161290325,0.36168478260869563
stock_3_HSI,0.0003979717741935503,0.10028888709677468,0.2838481355235065,0.35331881575269103,0.06110540836954592,-0.22959860731141585,0.5161290322580645,0.3456521739130435
stock_73_SP100,0.0015940120967741916,0.4016910483870963,1.0512589490748179,0.38210475995530196,-0.6839430475352,-0.9192175159820847,0.5806451612903226,0.3429347826086957
stock_20_HSI,0.0003782419354838683,0.09531696774193481,0.2509960641621022,0.3797548302605085,0.06508274208279752,-0.22569070382259,0.4838709677419355,0.3418478260869565
stock_31_SP100,-7.419758064516039e-05,-0.01869779032258042,0.20120899389928035,-0.09292720946629263,-0.03766218967799695,-0.17104729547725378,0.5483870967741935,0.3323369565217391
stock_28_HSI,0.0009209637096774208,0.23208285483871005,0.5323094756850606,0.43599234174824497,0.09321529356624891,-0.35800286180280466,0.4838709677419355,0.33016304347826086
stock_25_HSI,0.0015581653225806434,0.39265766129032215,0.797352467367863,0.4924518043902501,0.0876468778302335,-0.5083355383337196,0.4274193548387097,0.3298913043478261
stock_45_HSI,0.0005684717741935454,0.14325488709677345,0.33317468678117435,0.42996930073160616,0.09041523210017899,-0.3442645159851414,0.47580645161290325,0.31548913043478255
stock_4_HSI,0.0006296693548387085,0.15867667741935454,0.407394685540136,0.389491279713127,0.07861684976573091,-0.27254110909897805,0.4435483870967742,0.30869565217391304
stock_24_HSI,0.00029495564516129083,0.07432882258064528,0.2811427081168774,0.264381114767327,0.03511332611859874,-0.3181305883187771,0.4959677419354839,0.28940217391304346
stock_91_SP100,0.000664790322580643,0.16752716129032205,0.5459545549861332,0.3068518428142377,0.01930896688175232,-0.45666365802193076,0.5201612903225806,0.2891304347826087
stock_55_HSI,0.0006853629032258022,0.17271145161290216,0.4321271177279432,0.39967742020216634,0.08159174013426629,-0.37926504096835195,0.4435483870967742,0.2842391304347826
stock_76_SP100,-4.3201612903222676e-05,-0.010886806451612115,0.24670957840868246,-0.04412802503183628,-0.03976234857077521,-0.19193694395794184,0.49193548387096775,0.2839673913043478
stock_56_HSI,0.0002789153225806451,0.07028666129032257,0.3553311746386811,0.19780606461505565,0.007055084858612393,-0.28938252482912324,0.4838709677419355,0.2758152173913043
stock_53_HSI,8.564516129032452e-05,0.02158258064516178,0.3060207372909979,0.07052652979081842,-0.024436433003972247,-0.2585578678510184,0.4637096774193548,0.26059782608695653
stock_83_SP100,0.0003728467741935481,0.09395738709677412,0.38408239437113645,0.24462820601452426,0.02345834006473524,-0.3237573410068647,0.45161290322580644,0.2597826086956522
stock_24_SP100,-4.047983870967705e-05,-0.010200919354838616,0.2282769112464531,-0.0446866014575844,-0.03520078507615865,-0.2103536776279694,0.4475806451612903,0.2584239130434783
stock_46_HSI,0.0004012580645161256,0.10111703225806365,0.5212911414519404,0.19397420024523085,-0.03380385215865156,-0.3624037947556241,0.49193548387096775,0.2570652173913044
stock_33_HSI,-4.59516129032261e-05,-0.011579806451612976,0.2662082433145263,-0.04349905287467518,-0.045223788907962414,-0.22988364612563988,0.47580645161290325,0.2548913043478261
stock_23_HSI,0.00047549999999999654,0.11982599999999913,0.5043678779564892,0.23757658890865424,-0.005452777438310852,-0.35230208916706274,0.45161290322580644,0.2508152173913043
stock_95_SP100,-0.00023210887096774117,-0.05849143548387078,0.2685480136351138,-0.21780624884213542,-0.08967358532591807,-0.24315673476756872,0.5201612903225806,0.25
